gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj
YNCM0032C,32.3253,-5.459742,0.81182265,3.321792e-14,5.952013e-13
YNCM0034C,16002.86,-2.112022,0.31915492,4.248139e-12,5.152188e-11
YNCM0036C,55.34061,-1.085197,0.46763032,0.01096974,0.02265745
YNCN0001W,1602.299,-1.874526,0.36963352,7.510144e-8,4.272363e-7
YNCN0016C,18.82854,-5.013615,1.45917078,1.941108e-7,1.039903e-6
YNCN0018W,1208.717,-1.748865,0.40922333,4.45324e-6,1.846203e-5
YNCO0007W,15.05529,-1.629983,0.53751254,5.923986e-4,0.001648787
YNCO0014C,948.8631,-1.627194,0.46449657,1.233839e-4,3.938721e-4
YNCO0015C,36.2157,-1.134366,0.41410778,0.003268931,0.007699528
YNCO0017W,25.0707,-3.348477,7.17470209,8.317526e-4,0.002241209
YNCO0022C,2920.063,-1.828661,0.38723051000000003,4.761055e-7,2.374164e-6
YNCO0024C,449.6477,-2.365887,0.43342307,2.297819e-9,1.735127e-8
YNCO0026W,382.8243,-1.7578,0.38849494,1.409315e-6,6.426515e-6
YNCO0027C,366.921,-1.008716,0.41747978,0.009373153,0.01966068
YNCP0002W,165.3093,-1.014986,0.25582871,4.605399e-5,1.579883e-4
YNCP0012W,113.7468,-1.587353,1.1475424,0.01320969,0.02667591
YNCP0013C,9247.804,-1.391554,0.37042097,7.059763e-5,2.337165e-4
YNCP0014C,1680.048,-5.524833,0.78544981,4.104079e-15,8.535139e-14
YNCP0025W,80.0857,-1.44768,0.26675365,2.343508e-8,1.471769e-7
YNCP0026W,123.1431,-3.947543,0.27093492,2.4415279999999994e-51,7.743306999999999e-48
YNL003C,149.2712,-1.439621,0.28955447,2.703603e-7,1.406805e-6
YNL006W,193.9023,-1.102522,0.43275662,0.005880025,0.01300453
YNL011C,209.426,-1.338111,0.21685374,3.237962e-10,2.825088e-9
YNL014W,306.8234,-1.452878,0.47818863,8.201975e-4,0.002213835
YNL015W,72.59541,-1.918671,0.42987618,1.303548e-6,5.987258e-6
YNL024C-A,6.569209,-1.565367,0.66271169,0.004143809,0.009533616
YNL026W,67.58542,-1.389153,0.31245065,3.740039e-6,1.571064e-5
YNL030W,130.8319,-1.112474,0.46659439,0.008996715,0.01899673
YNL031C,44.75596,-1.282937,0.44341763,0.001687369,0.004215431
YNL035C,16.78595,-1.086027,0.36201982,0.001544442,0.003918558
YNL036W,89.25254,-2.799053,0.43437963,1.072164e-12,1.484876e-11
YNL038W,72.12042,-1.003814,0.32387556,0.001211867,0.003158123
YNL045W,218.782,-2.663713,0.22786527,2.6411969999999998e-33,7.977672e-31
YNL046W,10.00346,-1.663576,0.53716695,4.505974e-4,0.001282827
YNL052W,23.14542,-3.785974,0.71987488,1.27022e-10,1.17965e-9
YNL055C,508.3135,-1.027177,0.38055205,0.004157924,0.009559157
YNL070W,13.23929,-2.846985,0.67568895,1.880361e-7,1.009064e-6
YNL073W,69.65461,-1.24616,0.31217523,3.286004e-5,1.156666e-4
YNL081C,43.95274,-1.624743,0.34675072,8.447138e-7,4.046842e-6
YNL092W,66.74126,-1.502433,0.40370923,6.828394e-5,2.26767e-4
YNL093W,32.68945,-1.211466,0.58435628,0.01629223,0.03217361
YNL098C,178.8782,-1.142171,0.37844732,0.001367374,0.003515708
YNL100W,119.2308,-1.367951,0.22776715,8.718662e-10,7.062896e-9
YNL101W,62.45108,-1.815728,0.3039979,5.291184e-10,4.439415e-9
YNL111C,11.08479,-1.917395,0.581205,1.262037e-4,4.020642e-4
YNL115C,385.4041,-2.038953,0.44340082,5.122474e-7,2.540411e-6
YNL116W,143.6955,-1.581243,0.35148699,2.200834e-6,9.660823e-6
YNL117W,52.82357,-3.709037,0.62354131,2.19323e-12,2.84492e-11
YNL122C,26.12746,-2.014674,0.50724167,8.310024e-6,3.275978e-5
YNL144C,860.4799,-1.045729,0.34649893,0.00151994,0.003862571
YNL148C,7.144472,-1.180079,0.57747989,0.01831682,0.03571583
YNL155C-A,1108.998,-1.207817,0.29077124,1.721653e-5,6.393703e-5
YNL156C,69.28255,-1.000268,0.40270888,0.007882111,0.01689633
YNL158W,29.65799,-2.008461,0.42002874,2.321039e-7,1.220759e-6
YNL159C,82.89073,-1.958375,0.30497155,2.294123e-11,2.458044e-10
YNL160W,272.4642,-3.009466,0.5606972,3.294275e-10,2.870273e-9
YNL173C,1584.685,-1.378529,0.27113264,1.635234e-7,8.865206e-7
YNL184C,33.47356,-3.965615,0.66233225,1.651909e-12,2.196658e-11
YNL190W,11.3703,-2.034952,0.67798512,2.255162e-4,6.873856e-4
YNL193W,1378.241,-2.731381,0.33640298,5.9960470000000005e-18,1.96046e-16
YNL194C,263.0144,-3.97422,0.6677949,2.073341e-12,2.70917e-11
YNL195C,70.40025,-1.797402,0.4527023,1.442413e-5,5.439492e-5
YNL200C,205.9974,-1.501706,0.51808458,0.001153027,0.003018428
YNL214W,26.2737,-2.564275,0.39890555,3.154158e-12,3.946119e-11
YNL222W,152.8372,-2.343284,0.3162284,7.470798e-15,1.476239e-13
YNL223W,87.19276,-2.197622,0.24544979,3.409609e-20,1.663627e-18
YNL231C,478.4764,-1.911439,0.41865636,8.284173e-7,3.983814e-6
YNL241C,78.85368,-1.460296,0.26454839,1.366826e-8,9.012239e-8
YNL259C,182.7245,-1.216414,0.52554534,0.009246261,0.01946533
YNL275W,148.399,-1.130619,0.18551443,6.45773e-10,5.333513e-9
YNL280C,184.175,-1.684491,0.25624999,1.447804e-11,1.613958e-10
YNL301C,98.83262,-1.127939,0.32821942,3.292222e-4,9.681299e-4
YNL320W,14.28802,-1.417206,0.45250184,6.44337e-4,0.001775425
YNL321W,133.3921,-1.55291,0.18730418,4.1733410000000004e-17,1.176511e-15
YNR001C,501.8567,-1.431758,0.31065503,1.645341e-6,7.412214e-6
YNR002C,150.9983,-4.520389,0.45271657,4.235759e-26,5.069324e-24
YNR004W,10.5015,-2.662832,0.70865298,2.303056e-6,1.006774e-5
YNR014W,85.41392,-1.255086,0.39324936,0.00066988150000000005,0.001837828
YNR019W,299.1521,-2.19602,0.32017193,6.422958e-13,9.238282e-12
YNR032C-A,31.09279,-2.17213,0.4266676,3.100224e-8,1.896309e-7
YNR034W-A,4939.781,-5.038311,0.80336734,6.549628e-13,9.399161e-12
YNR036C,29.71246,-1.991322,0.39131867,5.191811e-8,3.049227e-7
YNR045W,109.0343,-1.868376,0.29944296,9.039386e-11,8.583357e-10
YNR060W,35.28696,-1.199721,0.3922334,0.001117907,0.002934969
YNR061C,32.21503,-3.08891,0.43846213,5.133643e-15,1.043676e-13
YNR067C,162.8898,-1.147781,0.44680378,0.005236479,0.01169542
YNR069C,52.89979,-1.55799,0.36520601,6.552081e-6,2.645439e-5
YNR071C,15.31002,-2.157047,0.68304123,9.715458e-5,3.13614e-4
YNR074C,17.88744,-1.4027,0.40963042,2.418257e-4,7.324096e-4
YNR075W,145.4782,-4.54663,0.45782464,7.749280000000001e-26,8.623453e-24
YOL013C,77.19309,-1.79308,0.2640001,2.699235e-12,3.444918e-11
YOL014W,25.86935,-1.133617,0.46596494,0.007706508,0.01655346
YOL016C,303.2453,-1.190912,0.32416765,1.259257e-4,4.013804e-4
YOL018C,52.69187,-1.088163,0.26187027,1.933042e-5,7.112116e-5
YOL026C,38.76769,-1.373928,0.31938549,7.343338e-6,2.936872e-5
YOL030W,48.70584,-1.372328,0.33458261,1.764612e-5,6.541751e-5
YOL048C,93.95564,-1.984289,0.50377581,1.030546e-5,4.00782e-5
YOL049W,61.55656,-1.280309,0.28443817,3.315264e-6,1.404724e-5
YOL053W,63.54557,-1.336602,0.36175541,9.69807e-5,3.132121e-4
YOL056W,8.091611,-1.156461,0.50208076,0.01040014,0.02161471
YOL059W,92.48066,-2.037388,0.52810859,1.221571e-5,4.678999e-5
YOL060C,83.40892,-2.170293,0.32355289,1.959176e-12,2.567574e-11
YOL062C,58.74566,-1.60036,0.29836259,2.656344e-8,1.650264e-7
YOL072W,24.85459,-1.953705,0.39186898,9.680655e-8,5.410079e-7
YOL082W,71.64284,-1.648699,0.28347503,1.845392e-9,1.417109e-8
YOL084W,168.5547,-3.044847,0.39580421,4.5968650000000007e-17,1.278856e-15
YOL085C,10.11177,-2.934957,0.74425781,4.57985e-7,2.289203e-6
YOL086W-A,30.54088,-2.601969,0.44657505,1.145032e-10,1.069652e-9
YOL088C,46.49594,-2.342963,0.30013668,3.54785e-16,8.622226e-15
YOL096C,55.7853,-1.439834,0.4173649,2.083005e-4,6.379769e-4
YOL101C,396.261,-3.217791,0.39527466,6.250951999999999e-19,2.478112e-17
YOL105C,91.9108,-2.935149,0.31012194,1.482218e-23,1.205347e-21
YOL108C,485.9996,-1.420471,0.21860589,3.528279e-11,3.656842e-10
YOL109W,483.5062,-1.344034,0.28301894,9.368271e-7,4.441177e-6
YOL110W,59.32925,-2.186755,0.30923447,1.472645e-13,2.335246e-12
YOL111C,127.5665,-1.630555,0.24003255,3.5528e-12,4.392868e-11
YOL113W,157.9436,-1.095811,0.19483654,1.125878e-8,7.549092e-8
YOL117W,150.2026,-1.026528,0.28581743,2.043762e-4,6.268657e-4
YOL118C,10.85938,-1.334121,0.42894181,7.868514e-4,0.002130174
YOL119C,156.7885,-3.020186,0.34972562,2.008217e-20,1.0356200000000002e-18
YOL126C,30.04018,-1.716303,0.31494858,1.354691e-8,8.950837e-8
YOL129W,77.27626,-1.69119,0.34874036,3.363643e-7,1.720612e-6
YOL151W,25.43367,-1.085048,0.52126827,0.0194824,0.03769886
YOL153C,76.73984,-3.174718,0.44338912,1.611553e-15,3.549333e-14
YOL154W,40.27418,-1.354111,0.75139372,0.02010675,0.03876509
YOL159C-A,125.3676,-2.641392,0.46085999,1.709421e-10,1.562371e-9
YOR002W,102.0001,-1.196709,0.22466006,5.470927e-8,3.192464e-7
YOR008C-A,4.977292,-1.432927,0.95045006,0.02210716,0.04221124
YOR012W,17.07934,-3.19474,0.81676865,2.63951e-7,1.374582e-6
YOR018W,206.5205,-1.326149,0.19056094,1.666656e-12,2.211632e-11
YOR019W,875.4982,-2.015279,0.40617503,9.350296e-8,5.243937e-7
YOR031W,766.1504,-3.563532,0.46543597,1.3635730000000001e-17,4.324571e-16
YOR032C,104.0541,-1.486931,0.29137665,1.280935e-7,7.052925e-7
YOR032W-A,23.27603,-1.974743,0.46848063,3.378417e-6,1.429573e-5
YOR035C,147.8458,-1.361398,0.27788344,4.334973e-7,2.178822e-6
YOR037W,18.9687,-1.640941,0.45462931,8.140745e-5,2.672709e-4
YOR043W,118.3495,-1.065414,0.15763613,8.709836e-12,1.010383e-10
YOR044W,103.7863,-2.281163,0.28390903,6.992643000000001e-17,1.928449e-15
YOR049C,591.2806,-3.856968,0.30716038,1.796065e-39,1.0356759999999999e-36
YOR054C,1479.558,-1.104959,0.24182562,2.891739e-6,1.237672e-5
YOR059C,131.5113,-1.237038,0.20545716,9.19645e-10,7.383934e-9
YOR060C,44.571,-1.178606,0.280812,1.470892e-5,5.537014e-5
YOR062C,98.65092,-1.02951,0.24488626,1.648432e-5,6.143363e-5
YOR065W,134.7247,-1.431474,0.31101984,1.696298e-6,7.60397e-6
YOR071C,24.64684,-1.270333,0.39387993,5.857345e-4,0.001632388
YOR072W-B,115.35,-1.115537,0.44241994,0.006218573,0.01367224
YOR095C,14.99985,-1.289288,0.44069428,0.001513538,0.003847845
YOR100C,64.93118,-3.572515,0.53092863,1.378156e-14,2.586286e-13
YOR107W,16.35656,-1.514607,0.43523287,1.650882e-4,5.128083e-4
YOR109W,145.9247,-1.351972,0.16093491,2.1229090000000002e-17,6.351703e-16
YOR118W,63.86647,-1.198624,0.20787939,4.461644e-9,3.205006e-8
YOR120W,154.9376,-1.308644,0.34485813,6.797901e-5,2.258726e-4
YOR122C,148.048,-2.063141,0.38969729,1.452658e-8,9.499187e-8
YOR125C,48.83555,-1.260366,0.27249475,1.884653e-6,8.359689e-6
YOR130C,36.65037,-1.043948,0.31140448,4.862295e-4,0.001373788
YOR134W,224.5929,-1.432247,0.24388369,1.809301e-9,1.392766e-8
YOR136W,67.11634,-1.993844,0.25745368,1.571691e-15,3.473601e-14
YOR137C,157.0144,-1.395754,0.17646447,1.1711379999999999e-15,2.662554e-14
YOR138C,77.08438,-1.016193,0.26116838,6.313146e-5,2.113155e-4
YOR147W,71.2261,-1.610048,0.28715127,6.668621e-9,4.668771e-8
YOR152C,99.19931,-1.40516,0.23403191,8.421845e-10,6.831172e-9
YOR160W,66.96545,-1.118476,0.28150644,4.078888e-5,1.416113e-4
YOR161C,86.7454,-2.93595,0.35424703,5.831867999999999e-19,2.326512e-17
YOR173W,352.3566,-2.757386,0.41253365,2.566564e-13,3.970663e-12
YOR176W,44.44216,-2.275719,0.36861979,4.61885e-11,4.657768e-10
YOR178C,348.3745,-1.213268,0.25253061,8.267246e-7,3.97869e-6
YOR180C,29.88856,-1.022714,0.35505998,0.002411992,0.005848342
YOR186W,35.27649,-2.664969,0.57473673,5.128972e-8,3.01791e-7
YOR193W,61.11871,-2.354681,0.28756649,1.554687e-17,4.88187e-16
YOR215C,589.9363,-1.637508,0.2863725,3.349064e-9,2.441737e-8
YOR219C,356.0869,-1.379514,0.29152084,9.726592e-7,4.590459e-6
YOR220W,283.2836,-2.257698,0.53619844,1.483189e-6,6.734829e-6
YOR227W,203.4151,-1.010066,0.18167192,1.754008e-8,1.12951e-7
YOR228C,20.71974,-2.056795,0.51501435,6.756778e-6,2.722887e-5
YOR230W,169.0014,-1.264748,0.22856312,1.605334e-8,1.042235e-7
YOR249C,46.89824,-1.102045,0.27903698,4.575994e-5,1.571496e-4
YOR258W,41.54205,-1.519795,0.30891046,3.141733e-7,1.612299e-6
YOR261C,1162.456,-1.042883,0.23545354,5.897866e-6,2.399626e-5
YOR266W,54.37172,-1.385766,0.32055672,6.573596e-6,2.650751e-5
YOR273C,61.58868,-1.72414,0.35460742,2.968464e-7,1.533304e-6
YOR285W,503.5006,-1.388237,0.33217703,1.236357e-5,4.727073e-5
YOR288C,43.0915,-1.107572,0.41649983,0.004265,0.009766388
YOR289W,119.8596,-2.236681,0.37731611,2.364099e-10,2.094341e-9
YOR292C,106.6283,-2.639795,0.2910471,2.335866e-21,1.4525879999999999e-19
YOR316C,23.84458,-1.484526,0.31422445,8.744428e-7,4.170369e-6
YOR317W,121.5479,-1.100121,0.29014162,8.71875e-5,2.849203e-4
YOR320C,59.92534,-1.245327,0.26133821,9.701379e-7,4.585384e-6
YOR343C,7.51018,-2.570969,0.62228261,6.963861e-7,3.387406e-6
YOR344C,169.856,-1.918802,0.26000772,3.045302e-14,5.503233e-13
YOR347C,51.07703,-1.471349,0.30225003,4.380429e-7,2.198185e-6
YOR348C,75.20451,-5.165585,0.40481759,2.7469709999999996e-39,1.452003e-36
YOR349W,69.7453,-1.520514,0.2391651,7.749627e-11,7.447861e-10
YOR352W,53.05908,-1.596746,0.30752131,6.762395e-8,3.878289e-7
YOR353C,55.1369,-1.277088,0.25670965,3.257587e-7,1.669053e-6
YOR356W,60.46131,-1.689953,0.30551467,8.960385e-9,6.131146e-8
YOR357C,24.40466,-3.573294,0.54716934,5.449969e-14,9.292783e-13
YOR374W,421.4079,-2.314155,0.29863072,6.127904e-16,1.444955e-14
YOR375C,104.2176,-1.549269,0.4382242,1.270255e-4,4.042763e-4
YOR376W-A,22.72139,-3.195201,0.75582721,6.441404e-8,3.721114e-7
YOR388C,15.39853,-2.389341,0.92322561,2.275152e-4,6.931455e-4
YPL002C,25.0322,-2.915711,0.51220229,7.181697e-11,6.933562e-10
YPL003W,282.9118,-2.071508,0.21365077,4.43569e-23,3.431168e-21
YPL004C,207.8274,-1.726415,0.28008888,1.9233e-10,1.730425e-9
YPL010W,19.57211,-1.752185,0.44826803,2.041372e-5,7.475996e-5
YPL014W,87.22279,-2.544515,0.46433178,1.051037e-9,8.385822e-9
YPL015C,47.79028,-1.679826,0.29405781,3.220177e-9,2.361339e-8
YPL017C,160.0479,-1.558407,0.32173974,4.34127e-7,2.180259e-6
YPL018W,24.04653,-2.05597,0.43554625,2.744831e-7,1.427087e-6
YPL028W,305.2093,-1.097214,0.46350588,0.009589435,0.02008114
YPL061W,438.4995,-2.695272,0.41893056,1.77456e-12,2.345007e-11
YPL077C,15.34902,-1.14226,0.35034577,6.067603e-4,0.001684324
YPL078C,316.7312,-1.342633,0.3385573,3.250043e-5,1.145279e-4
YPL096C-A,21.88295,-1.672342,0.43666493,3.292945e-5,1.158466e-4
YPL109C,76.61385,-1.689565,0.22479155,1.681606e-14,3.109746e-13
YPL111W,89.75573,-1.339114,0.34468055,4.544685e-5,1.562436e-4
